block_start_ist,mcp_rs_per_mwh
2026-09-09T23:45:00+05:30,10000.00
2026-09-10T00:00:00+05:30,10000.00
2026-09-10T00:15:00+05:30,10000.00
2026-09-10T00:30:00+05:30,10000.00
2026-09-10T00:45:00+05:30,10000.00
2026-09-10T01:00:00+05:30,10000.00
2026-09-10T01:15:00+05:30,10000.00
2026-09-10T01:30:00+05:30,10000.00
2026-09-10T01:45:00+05:30,10000.00
2026-09-10T02:00:00+05:30,10000.00
2026-09-10T02:15:00+05:30,10000.00
2026-09-10T02:30:00+05:30,10000.00
2026-09-10T02:45:00+05:30,10000.00
2026-09-10T03:00:00+05:30,10000.00
2026-09-10T03:15:00+05:30,10000.00
2026-09-10T03:30:00+05:30,10000.00
2026-09-10T03:45:00+05:30,10000.00
2026-09-10T04:00:00+05:30,10000.00
2026-09-10T04:15:00+05:30,10000.00
2026-09-10T04:30:00+05:30,10000.00
2026-09-10T04:45:00+05:30,10000.00
2026-09-10T05:00:00+05:30,10000.00
2026-09-10T05:15:00+05:30,10000.00
2026-09-10T05:30:00+05:30,10000.00
2026-09-10T05:45:00+05:30,10000.00
2026-09-10T06:00:00+05:30,10000.00
2026-09-10T06:15:00+05:30,10000.00
2026-09-10T06:30:00+05:30,10000.00
2026-09-10T06:45:00+05:30,10000.00
2026-09-10T07:00:00+05:30,10000.00
2026-09-10T07:15:00+05:30,10000.00
2026-09-10T07:30:00+05:30,10000.00
2026-09-10T07:45:00+05:30,10000.00
2026-09-10T08:00:00+05:30,10000.00
2026-09-10T08:15:00+05:30,10000.00
2026-09-10T08:30:00+05:30,10000.00
2026-09-10T08:45:00+05:30,10000.00
2026-09-10T09:00:00+05:30,5820.13
2026-09-10T09:15:00+05:30,4091.93
2026-09-10T09:30:00+05:30,3743.45
2026-09-10T09:45:00+05:30,3440.82
2026-09-10T10:00:00+05:30,3462.58
2026-09-10T10:15:00+05:30,3440.14
2026-09-10T10:30:00+05:30,3392.64
2026-09-10T10:45:00+05:30,3199.91
2026-09-10T11:00:00+05:30,2999.26
2026-09-10T11:15:00+05:30,2980.09
2026-09-10T11:30:00+05:30,2780.80
2026-09-10T11:45:00+05:30,2760.43
2026-09-10T12:00:00+05:30,2660.61
2026-09-10T12:15:00+05:30,2660.47
2026-09-10T12:30:00+05:30,2660.40
2026-09-10T12:45:00+05:30,2660.31
2026-09-10T13:00:00+05:30,2611.57
2026-09-10T13:15:00+05:30,2611.99
2026-09-10T13:30:00+05:30,2687.63
2026-09-10T13:45:00+05:30,2850.41
2026-09-10T14:00:00+05:30,3049.12
2026-09-10T14:15:00+05:30,3301.58
2026-09-10T14:30:00+05:30,3490.85
2026-09-10T14:45:00+05:30,3710.50
2026-09-10T15:00:00+05:30,4091.32
2026-09-10T15:15:00+05:30,5499.47
2026-09-10T15:30:00+05:30,7500.68
2026-09-10T15:45:00+05:30,10000.00
2026-09-10T16:00:00+05:30,10000.00
2026-09-10T16:15:00+05:30,10000.00
2026-09-10T16:30:00+05:30,10000.00
2026-09-10T16:45:00+05:30,10000.00
2026-09-10T17:00:00+05:30,10000.00
2026-09-10T17:15:00+05:30,10000.00
2026-09-10T17:30:00+05:30,10000.00
2026-09-10T17:45:00+05:30,10000.00
2026-09-10T18:00:00+05:30,10000.00
2026-09-10T18:15:00+05:30,10000.00
2026-09-10T18:30:00+05:30,10000.00
2026-09-10T18:45:00+05:30,10000.00
2026-09-10T19:00:00+05:30,10000.00
2026-09-10T19:15:00+05:30,10000.00
2026-09-10T19:30:00+05:30,10000.00
2026-09-10T19:45:00+05:30,10000.00
2026-09-10T20:00:00+05:30,10000.00
2026-09-10T20:15:00+05:30,10000.00
2026-09-10T20:30:00+05:30,10000.00
2026-09-10T20:45:00+05:30,10000.00
2026-09-10T21:00:00+05:30,10000.00
2026-09-10T21:15:00+05:30,10000.00
2026-09-10T21:30:00+05:30,10000.00
2026-09-10T21:45:00+05:30,10000.00
2026-09-10T22:00:00+05:30,10000.00
2026-09-10T22:15:00+05:30,10000.00
2026-09-10T22:30:00+05:30,10000.00
2026-09-10T22:45:00+05:30,10000.00
2026-09-10T23:00:00+05:30,10000.00
2026-09-10T23:15:00+05:30,10000.00
2026-09-10T23:30:00+05:30,10000.00
2026-09-10T23:45:00+05:30,10000.00
2026-09-11T00:00:00+05:30,10000.00
2026-09-11T00:15:00+05:30,10000.00
2026-09-11T00:30:00+05:30,10000.00
2026-09-11T00:45:00+05:30,10000.00
2026-09-11T01:00:00+05:30,10000.00
2026-09-11T01:15:00+05:30,10000.00
2026-09-11T01:30:00+05:30,10000.00
2026-09-11T01:45:00+05:30,10000.00
2026-09-11T02:00:00+05:30,10000.00
2026-09-11T02:15:00+05:30,10000.00
2026-09-11T02:30:00+05:30,10000.00
2026-09-11T02:45:00+05:30,10000.00
2026-09-11T03:00:00+05:30,10000.00
2026-09-11T03:15:00+05:30,10000.00
2026-09-11T03:30:00+05:30,10000.00
2026-09-11T03:45:00+05:30,10000.00
2026-09-11T04:00:00+05:30,10000.00
2026-09-11T04:15:00+05:30,10000.00
2026-09-11T04:30:00+05:30,10000.00
2026-09-11T04:45:00+05:30,10000.00
2026-09-11T05:00:00+05:30,10000.00
2026-09-11T05:15:00+05:30,10000.00
2026-09-11T05:30:00+05:30,10000.00
2026-09-11T05:45:00+05:30,10000.00
2026-09-11T06:00:00+05:30,10000.00
2026-09-11T06:15:00+05:30,10000.00
2026-09-11T06:30:00+05:30,10000.00
2026-09-11T06:45:00+05:30,10000.00
2026-09-11T07:00:00+05:30,10000.00
2026-09-11T07:15:00+05:30,10000.00
2026-09-11T07:30:00+05:30,10000.00
2026-09-11T07:45:00+05:30,10000.00
2026-09-11T08:00:00+05:30,10000.00
2026-09-11T08:15:00+05:30,10000.00
2026-09-11T08:30:00+05:30,10000.00
2026-09-11T08:45:00+05:30,5820.01
2026-09-11T09:00:00+05:30,4900.58
2026-09-11T09:15:00+05:30,4103.51
2026-09-11T09:30:00+05:30,3743.39
2026-09-11T09:45:00+05:30,3603.09
2026-09-11T10:00:00+05:30,3647.52
2026-09-11T10:15:00+05:30,3546.77
2026-09-11T10:30:00+05:30,3545.42
2026-09-11T10:45:00+05:30,3500.49
2026-09-11T11:00:00+05:30,3500.60
2026-09-11T11:15:00+05:30,3465.97
2026-09-11T11:30:00+05:30,3465.54
2026-09-11T11:45:00+05:30,3458.71
2026-09-11T12:00:00+05:30,3206.91
2026-09-11T12:15:00+05:30,3200.76
2026-09-11T12:30:00+05:30,3240.13
2026-09-11T12:45:00+05:30,3199.71
2026-09-11T13:00:00+05:30,2989.44
2026-09-11T13:15:00+05:30,3001.99
2026-09-11T13:30:00+05:30,3130.61
2026-09-11T13:45:00+05:30,3300.46
2026-09-11T14:00:00+05:30,3528.26
2026-09-11T14:15:00+05:30,3560.42
2026-09-11T14:30:00+05:30,3823.70
2026-09-11T14:45:00+05:30,4000.33
2026-09-11T15:00:00+05:30,4750.24
2026-09-11T15:15:00+05:30,5511.94
2026-09-11T15:30:00+05:30,9000.01
2026-09-11T15:45:00+05:30,10000.00
2026-09-11T16:00:00+05:30,10000.00
2026-09-11T16:15:00+05:30,10000.00
2026-09-11T16:30:00+05:30,10000.00
2026-09-11T16:45:00+05:30,10000.00
2026-09-11T17:00:00+05:30,10000.00
2026-09-11T17:15:00+05:30,10000.00
2026-09-11T17:30:00+05:30,10000.00
2026-09-11T17:45:00+05:30,10000.00
2026-09-11T18:00:00+05:30,10000.00
2026-09-11T18:15:00+05:30,10000.00
2026-09-11T18:30:00+05:30,10000.00
2026-09-11T18:45:00+05:30,10000.00
2026-09-11T19:00:00+05:30,10000.00
2026-09-11T19:15:00+05:30,10000.00
2026-09-11T19:30:00+05:30,10000.00
2026-09-11T19:45:00+05:30,10000.00
2026-09-11T20:00:00+05:30,10000.00
2026-09-11T20:15:00+05:30,10000.00
2026-09-11T20:30:00+05:30,10000.00
2026-09-11T20:45:00+05:30,10000.00
2026-09-11T21:00:00+05:30,10000.00
2026-09-11T21:15:00+05:30,10000.00
2026-09-11T21:30:00+05:30,10000.00
2026-09-11T21:45:00+05:30,10000.00
2026-09-11T22:00:00+05:30,10000.00
2026-09-11T22:15:00+05:30,10000.00
2026-09-11T22:30:00+05:30,10000.00
2026-09-11T22:45:00+05:30,10000.00
2026-09-11T23:00:00+05:30,10000.00
2026-09-11T23:15:00+05:30,10000.00
2026-09-11T23:30:00+05:30,10000.00
2026-09-11T23:45:00+05:30,10000.00
2026-09-12T00:00:00+05:30,10000.00
2026-09-12T00:15:00+05:30,10000.00
2026-09-12T00:30:00+05:30,10000.00
2026-09-12T00:45:00+05:30,10000.00
2026-09-12T01:00:00+05:30,10000.00
2026-09-12T01:15:00+05:30,10000.00
2026-09-12T01:30:00+05:30,10000.00
2026-09-12T01:45:00+05:30,10000.00
2026-09-12T02:00:00+05:30,10000.00
2026-09-12T02:15:00+05:30,10000.00
2026-09-12T02:30:00+05:30,10000.00
2026-09-12T02:45:00+05:30,10000.00
2026-09-12T03:00:00+05:30,10000.00
2026-09-12T03:15:00+05:30,10000.00
2026-09-12T03:30:00+05:30,10000.00
2026-09-12T03:45:00+05:30,10000.00
2026-09-12T04:00:00+05:30,10000.00
2026-09-12T04:15:00+05:30,10000.00
2026-09-12T04:30:00+05:30,10000.00
2026-09-12T04:45:00+05:30,10000.00
2026-09-12T05:00:00+05:30,10000.00
2026-09-12T05:15:00+05:30,10000.00
2026-09-12T05:30:00+05:30,10000.00
2026-09-12T05:45:00+05:30,10000.00
2026-09-12T06:00:00+05:30,10000.00
2026-09-12T06:15:00+05:30,10000.00
2026-09-12T06:30:00+05:30,10000.00
2026-09-12T06:45:00+05:30,10000.00
2026-09-12T07:00:00+05:30,10000.00
2026-09-12T07:15:00+05:30,10000.00
2026-09-12T07:30:00+05:30,10000.00
2026-09-12T07:45:00+05:30,10000.00
2026-09-12T08:00:00+05:30,10000.00
2026-09-12T08:15:00+05:30,10000.00
2026-09-12T08:30:00+05:30,10000.00
2026-09-12T08:45:00+05:30,10000.00
2026-09-12T09:00:00+05:30,6454.10
2026-09-12T09:15:00+05:30,4990.03
2026-09-12T09:30:00+05:30,3743.46
2026-09-12T09:45:00+05:30,3560.81
2026-09-12T10:00:00+05:30,3545.04
2026-09-12T10:15:00+05:30,3401.57
2026-09-12T10:30:00+05:30,3401.05
2026-09-12T10:45:00+05:30,3258.18
2026-09-12T11:00:00+05:30,3180.40
2026-09-12T11:15:00+05:30,3180.41
2026-09-12T11:30:00+05:30,3102.88
2026-09-12T11:45:00+05:30,3050.82
2026-09-12T12:00:00+05:30,3048.33
2026-09-12T12:15:00+05:30,3180.09
2026-09-12T12:30:00+05:30,3049.99
2026-09-12T12:45:00+05:30,3049.04
2026-09-12T13:00:00+05:30,2710.52
2026-09-12T13:15:00+05:30,2710.85
2026-09-12T13:30:00+05:30,2999.45
2026-09-12T13:45:00+05:30,3199.19
2026-09-12T14:00:00+05:30,3528.45
2026-09-12T14:15:00+05:30,3560.73
2026-09-12T14:30:00+05:30,3746.76
2026-09-12T14:45:00+05:30,4299.35
2026-09-12T15:00:00+05:30,9001.87
2026-09-12T15:15:00+05:30,10000.00
2026-09-12T15:30:00+05:30,10000.00
2026-09-12T15:45:00+05:30,10000.00
2026-09-12T16:00:00+05:30,10000.00
2026-09-12T16:15:00+05:30,10000.00
2026-09-12T16:30:00+05:30,10000.00
2026-09-12T16:45:00+05:30,10000.00
2026-09-12T17:00:00+05:30,10000.00
2026-09-12T17:15:00+05:30,10000.00
2026-09-12T17:30:00+05:30,10000.00
2026-09-12T17:45:00+05:30,10000.00
2026-09-12T18:00:00+05:30,10000.00
2026-09-12T18:15:00+05:30,10000.00
2026-09-12T18:30:00+05:30,10000.00
2026-09-12T18:45:00+05:30,10000.00
2026-09-12T19:00:00+05:30,10000.00
2026-09-12T19:15:00+05:30,10000.00
2026-09-12T19:30:00+05:30,10000.00
2026-09-12T19:45:00+05:30,10000.00
2026-09-12T20:00:00+05:30,10000.00
2026-09-12T20:15:00+05:30,10000.00
2026-09-12T20:30:00+05:30,10000.00
2026-09-12T20:45:00+05:30,10000.00
2026-09-12T21:00:00+05:30,10000.00
2026-09-12T21:15:00+05:30,10000.00
2026-09-12T21:30:00+05:30,10000.00
2026-09-12T21:45:00+05:30,10000.00
2026-09-12T22:00:00+05:30,10000.00
2026-09-12T22:15:00+05:30,10000.00
2026-09-12T22:30:00+05:30,10000.00
2026-09-12T22:45:00+05:30,10000.00
2026-09-12T23:00:00+05:30,10000.00
2026-09-12T23:15:00+05:30,10000.00
2026-09-12T23:30:00+05:30,10000.00
2026-09-12T23:45:00+05:30,10000.00
2026-09-13T00:00:00+05:30,10000.00
2026-09-13T00:15:00+05:30,10000.00
2026-09-13T00:30:00+05:30,10000.00
2026-09-13T00:45:00+05:30,10000.00
2026-09-13T01:00:00+05:30,10000.00
2026-09-13T01:15:00+05:30,10000.00
2026-09-13T01:30:00+05:30,10000.00
2026-09-13T01:45:00+05:30,10000.00
2026-09-13T02:00:00+05:30,10000.00
2026-09-13T02:15:00+05:30,10000.00
2026-09-13T02:30:00+05:30,10000.00
2026-09-13T02:45:00+05:30,10000.00
2026-09-13T03:00:00+05:30,10000.00
2026-09-13T03:15:00+05:30,10000.00
2026-09-13T03:30:00+05:30,10000.00
2026-09-13T03:45:00+05:30,10000.00
2026-09-13T04:00:00+05:30,10000.00
2026-09-13T04:15:00+05:30,10000.00
2026-09-13T04:30:00+05:30,10000.00
2026-09-13T04:45:00+05:30,10000.00
2026-09-13T05:00:00+05:30,10000.00
2026-09-13T05:15:00+05:30,10000.00
2026-09-13T05:30:00+05:30,10000.00
2026-09-13T05:45:00+05:30,10000.00
2026-09-13T06:00:00+05:30,10000.00
2026-09-13T06:15:00+05:30,10000.00
2026-09-13T06:30:00+05:30,10000.00
2026-09-13T06:45:00+05:30,10000.00
2026-09-13T07:00:00+05:30,10000.00
2026-09-13T07:15:00+05:30,10000.00
2026-09-13T07:30:00+05:30,10000.00
2026-09-13T07:45:00+05:30,10000.00
2026-09-13T08:00:00+05:30,10000.00
2026-09-13T08:15:00+05:30,10000.00
2026-09-13T08:30:00+05:30,9234.93
2026-09-13T08:45:00+05:30,10000.00
2026-09-13T09:00:00+05:30,6100.50
2026-09-13T09:15:00+05:30,4003.71
2026-09-13T09:30:00+05:30,3669.75
2026-09-13T09:45:00+05:30,3528.20
2026-09-13T10:00:00+05:30,3200.46
2026-09-13T10:15:00+05:30,2899.14
2026-09-13T10:30:00+05:30,2780.24
2026-09-13T10:45:00+05:30,2660.15
2026-09-13T11:00:00+05:30,2611.28
2026-09-13T11:15:00+05:30,2537.03
2026-09-13T11:30:00+05:30,2440.96
2026-09-13T11:45:00+05:30,2342.57
2026-09-13T12:00:00+05:30,2148.70
2026-09-13T12:15:00+05:30,2112.68
2026-09-13T12:30:00+05:30,2100.57
2026-09-13T12:45:00+05:30,2100.15
2026-09-13T13:00:00+05:30,1940.54
2026-09-13T13:15:00+05:30,1966.28
2026-09-13T13:30:00+05:30,2093.85
2026-09-13T13:45:00+05:30,2149.68
2026-09-13T14:00:00+05:30,2760.26
2026-09-13T14:15:00+05:30,2850.47
2026-09-13T14:30:00+05:30,3001.55
2026-09-13T14:45:00+05:30,3350.06
2026-09-13T15:00:00+05:30,3630.47
2026-09-13T15:15:00+05:30,3579.00
2026-09-13T15:30:00+05:30,3987.94
2026-09-13T15:45:00+05:30,7749.94
2026-09-13T16:00:00+05:30,10000.00
2026-09-13T16:15:00+05:30,10000.00
2026-09-13T16:30:00+05:30,10000.00
2026-09-13T16:45:00+05:30,10000.00
2026-09-13T17:00:00+05:30,10000.00
2026-09-13T17:15:00+05:30,10000.00
2026-09-13T17:30:00+05:30,10000.00
2026-09-13T17:45:00+05:30,10000.00
2026-09-13T18:00:00+05:30,10000.00
2026-09-13T18:15:00+05:30,10000.00
2026-09-13T18:30:00+05:30,10000.00
2026-09-13T18:45:00+05:30,10000.00
2026-09-13T19:00:00+05:30,10000.00
2026-09-13T19:15:00+05:30,10000.00
2026-09-13T19:30:00+05:30,10000.00
2026-09-13T19:45:00+05:30,10000.00
2026-09-13T20:00:00+05:30,10000.00
2026-09-13T20:15:00+05:30,10000.00
2026-09-13T20:30:00+05:30,10000.00
2026-09-13T20:45:00+05:30,10000.00
2026-09-13T21:00:00+05:30,10000.00
2026-09-13T21:15:00+05:30,10000.00
2026-09-13T21:30:00+05:30,10000.00
2026-09-13T21:45:00+05:30,10000.00
2026-09-13T22:00:00+05:30,10000.00
2026-09-13T22:15:00+05:30,10000.00
2026-09-13T22:30:00+05:30,10000.00
2026-09-13T22:45:00+05:30,10000.00
2026-09-13T23:00:00+05:30,10000.00
2026-09-13T23:15:00+05:30,10000.00
2026-09-13T23:30:00+05:30,10000.00
2026-09-13T23:45:00+05:30,10000.00
